n = 1000
x              v
0.625626       0.376389
0.626627         0.3754
0.627628        0.37441
0.628629       0.373421
0.62963       0.372431
0.630631       0.371441
0.631632       0.370451
0.632633       0.369461
0.633634        0.36847
0.634635        0.36748
0.635636       0.366489
0.636637       0.365498
0.637638       0.364507
0.638639       0.363516
0.63964       0.362524
0.640641       0.361532
0.641642       0.360541
0.642643       0.359549
0.643644       0.358556
0.644645       0.357564
0.645646       0.356572
0.646647       0.355579
0.647648       0.354586
0.648649       0.353593
0.64965         0.3526
0.650651       0.351607
0.651652       0.350613
0.652653        0.34962
0.653654       0.348626
0.654655       0.347632
0.655656       0.346638
0.656657       0.345644
0.657658        0.34465
0.658659       0.343655
0.65966       0.342661
0.660661       0.341666
0.661662       0.340671
0.662663       0.339676
0.663664       0.338681
0.664665       0.337685
0.665666        0.33669
0.666667       0.335694
0.667668       0.334699
0.668669       0.333703
0.66967       0.332707
0.670671       0.331711
0.671672       0.330715
0.672673       0.329718
0.673674       0.328722
0.674675       0.327725
0.675676       0.326729
0.676677       0.325732
0.677678       0.324735
0.678679       0.323738
0.67968       0.322741
0.680681       0.321743
0.681682       0.320746
0.682683       0.319749
0.683684       0.318751
0.684685       0.317753
0.685686       0.316755
0.686687       0.315757
0.687688       0.314759
0.688689       0.313761
0.68969       0.312763
0.690691       0.311765
0.691692       0.310766
0.692693       0.309768
0.693694       0.308769
0.694695        0.30777
0.695696       0.306771
0.696697       0.305772
0.697698       0.304773
0.698699       0.303774
0.6997       0.302775
0.700701       0.301775
0.701702       0.300776
0.702703       0.299776
0.703704       0.298777
0.704705       0.297777
0.705706       0.296777
0.706707       0.295777
0.707708       0.294777
0.708709       0.293777
0.70971       0.292777
0.710711       0.291777
0.711712       0.290776
0.712713       0.289776
0.713714       0.288775
0.714715       0.287775
0.715716       0.286774
0.716717       0.285773
0.717718       0.284773
0.718719       0.283772
0.71972       0.282771
0.720721        0.28177
0.721722       0.280768
0.722723       0.279767
0.723724       0.278766
0.724725       0.277765
0.725726       0.276763
0.726727       0.275762
0.727728        0.27476
0.728729       0.273758
0.72973       0.272757
0.730731       0.271755
0.731732       0.270753
0.732733       0.269751
0.733734       0.268749
0.734735       0.267747
0.735736       0.266745
0.736737       0.265743
0.737738        0.26474
0.738739       0.263738
0.73974       0.262735
0.740741       0.261733
0.741742        0.26073
0.742743       0.259728
0.743744       0.258725
0.744745       0.257722
0.745746        0.25672
0.746747       0.255717
0.747748       0.254714
0.748749       0.253711
0.74975       0.252708
0.750751       0.251705
0.751752       0.250702
0.752753       0.249699
0.753754       0.248695
0.754755       0.247692
0.755756       0.246689
0.756757       0.245685
0.757758       0.244682
0.758759       0.243678
0.75976       0.242675
0.760761       0.241671
0.761762       0.240667
0.762763       0.239664
0.763764        0.23866
0.764765       0.237656
0.765766       0.236652
0.766767       0.235648
0.767768       0.234644
0.768769        0.23364
0.76977       0.232636
0.770771       0.231632
0.771772       0.230628
0.772773       0.229624
0.773774       0.228619
0.774775       0.227615
0.775776       0.226611
0.776777       0.225606
0.777778       0.224602
0.778779       0.223597
0.77978       0.222593
0.780781       0.221588
0.781782       0.220584
0.782783       0.219579
0.783784       0.218574
0.784785       0.217569
0.785786       0.216565
0.786787        0.21556
0.787788       0.214555
0.788789        0.21355
0.78979       0.212545
0.790791        0.21154
0.791792       0.210535
0.792793        0.20953
0.793794       0.208525
0.794795        0.20752
0.795796       0.206515
0.796797       0.205509
0.797798       0.204504
0.798799       0.203499
0.7998       0.202493
0.800801       0.201488
0.801802       0.200483
0.802803       0.199477
0.803804       0.198472
0.804805       0.197466
0.805806       0.196461
0.806807       0.195455
0.807808        0.19445
0.808809       0.193444
0.80981       0.192438
0.810811       0.191433
0.811812       0.190427
0.812813       0.189421
0.813814       0.188415
0.814815       0.187409
0.815816       0.186404
0.816817       0.185398
0.817818       0.184392
0.818819       0.183386
0.81982        0.18238
0.820821       0.181374
0.821822       0.180368
0.822823       0.179362
0.823824       0.178356
0.824825       0.177349
0.825826       0.176343
0.826827       0.175337
0.827828       0.174331
0.828829       0.173325
0.82983       0.172318
0.830831       0.171312
0.831832       0.170306
0.832833         0.1693
0.833834       0.168293
0.834835       0.167287
0.835836        0.16628
0.836837       0.165274
0.837838       0.164267
0.838839       0.163261
0.83984       0.162254
0.840841       0.161248
0.841842       0.160241
0.842843       0.159235
0.843844       0.158228
0.844845       0.157221
0.845846       0.156215
0.846847       0.155208
0.847848       0.154201
0.848849       0.153195
0.84985       0.152188
0.850851       0.151181
0.851852       0.150174
0.852853       0.149168
0.853854       0.148161
0.854855       0.147154
0.855856       0.146147
0.856857        0.14514
0.857858       0.144133
0.858859       0.143126
0.85986       0.142119
0.860861       0.141112
0.861862       0.140105
0.862863       0.139098
0.863864       0.138091
0.864865       0.137084
0.865866       0.136077
0.866867        0.13507
0.867868       0.134063
0.868869       0.133056
0.86987       0.132049
0.870871       0.131041
0.871872       0.130034
0.872873       0.129027
0.873874        0.12802
0.874875       0.127013
0.875876       0.126005
0.876877       0.124998
0.877878       0.123991
0.878879       0.122983
0.87988       0.121976
0.880881       0.120969
0.881882       0.119961
0.882883       0.118954
0.883884       0.117947
0.884885       0.116939
0.885886       0.115932
0.886887       0.114924
0.887888       0.113917
0.888889       0.112909
0.88989       0.111902
0.890891       0.110894
0.891892       0.109887
0.892893       0.108879
0.893894       0.107872
0.894895       0.106864
0.895896       0.105857
0.896897       0.104849
0.897898       0.103841
0.898899       0.102834
0.8999       0.101826
0.900901       0.100819
0.901902      0.0998109
0.902903      0.0988033
0.903904      0.0977956
0.904905      0.0967879
0.905906      0.0957802
0.906907      0.0947724
0.907908      0.0937647
0.908909       0.092757
0.90991      0.0917492
0.910911      0.0907414
0.911912      0.0897336
0.912913      0.0887258
0.913914       0.087718
0.914915      0.0867102
0.915916      0.0857023
0.916917      0.0846945
0.917918      0.0836866
0.918919      0.0826788
0.91992      0.0816709
0.920921       0.080663
0.921922      0.0796551
0.922923      0.0786472
0.923924      0.0776392
0.924925      0.0766313
0.925926      0.0756233
0.926927      0.0746154
0.927928      0.0736074
0.928929      0.0725994
0.92993      0.0715914
0.930931      0.0705834
0.931932      0.0695754
0.932933      0.0685674
0.933934      0.0675593
0.934935      0.0665513
0.935936      0.0655432
0.936937      0.0645352
0.937938      0.0635271
0.938939       0.062519
0.93994      0.0615109
0.940941      0.0605028
0.941942      0.0594947
0.942943      0.0584866
0.943944      0.0574784
0.944945      0.0564703
0.945946      0.0554622
0.946947       0.054454
0.947948      0.0534458
0.948949      0.0524376
0.94995      0.0514295
0.950951      0.0504213
0.951952      0.0494131
0.952953      0.0484049
0.953954      0.0473966
0.954955      0.0463884
0.955956      0.0453802
0.956957      0.0443719
0.957958      0.0433637
0.958959      0.0423554
0.95996      0.0413471
0.960961      0.0403389
0.961962      0.0393306
0.962963      0.0383223
0.963964       0.037314
0.964965      0.0363057
0.965966      0.0352974
0.966967       0.034289
0.967968      0.0332807
0.968969      0.0322724
0.96997       0.031264
0.970971      0.0302557
0.971972      0.0292473
0.972973      0.0282389
0.973974      0.0272306
0.974975      0.0262222
0.975976      0.0252138
0.976977      0.0242054
0.977978       0.023197
0.978979      0.0221886
0.97998      0.0211802
0.980981      0.0201718
0.981982      0.0191633
0.982983      0.0181549
0.983984      0.0171465
0.984985       0.016138
0.985986      0.0151296
0.986987      0.0141211
0.987988      0.0131126
0.988989      0.0121042
0.98999      0.0110957
0.990991      0.0100872
0.991992      0.0090787
0.992993      0.0080702
0.993994      0.0070617
0.994995     0.00605319
0.995996     0.00504468
0.996997     0.00403616
0.997998     0.00302763
0.998999      0.0020191
1     0.00101056
